Date mutation;Region;Valeur fonciere;Surface reelle bati;Nombre pieces principales;Prix au m2 (Surface bati)
2021-08-10;Pays-De-Loire;155178.0;54.0;2.0;3119.0
2021-08-11;Pays-De-Loire;161753.0;52.0;2.0;3323.0
2021-08-12;Pays-De-Loire;177923.0;54.0;2.0;3382.0
2021-08-13;Pays-De-Loire;192778.0;58.0;3.0;3367.0
2021-08-14;Pays-De-Loire;135000.0;26.0;1.0;5192.0
2021-08-16;Pays-De-Loire;170154.0;57.0;3.0;3852.0
2021-08-17;Pays-De-Loire;188387.0;55.0;3.0;5093.0
2021-08-18;Pays-De-Loire;142589.0;50.0;2.0;3243.0
2021-08-19;Pays-De-Loire;194770.0;59.0;3.0;3475.0
2021-08-20;Pays-De-Loire;179995.0;56.0;3.0;3415.0
2021-08-21;Pays-De-Loire;145500.0;48.0;2.0;3118.0
2021-08-23;Pays-De-Loire;178523.0;56.0;2.0;3159.0
2021-08-24;Pays-De-Loire;173148.0;60.0;3.0;3184.0
2021-08-25;Pays-De-Loire;175684.0;54.0;3.0;3395.0
2021-08-26;Pays-De-Loire;200215.0;59.0;3.0;3507.0
2021-08-27;Pays-De-Loire;176111.0;54.0;2.0;3418.0
2021-08-28;Pays-De-Loire;91975.0;39.0;2.0;2408.0
2021-08-30;Pays-De-Loire;181814.0;54.0;2.0;3862.0
2021-08-31;Pays-De-Loire;179646.0;55.0;2.0;3753.0
2021-09-01;Pays-De-Loire;181616.0;58.0;3.0;3363.0
2021-09-02;Pays-De-Loire;177486.0;55.0;2.0;3303.0
2021-09-03;Pays-De-Loire;160954.0;57.0;3.0;2953.0
2021-09-04;Pays-De-Loire;99000.0;36.0;1.0;2683.0
2021-09-06;Pays-De-Loire;203763.0;56.0;3.0;3840.0
2021-09-07;Pays-De-Loire;196338.0;63.0;3.0;3374.0
2021-09-08;Pays-De-Loire;172999.0;64.0;3.0;2845.0
2021-09-09;Pays-De-Loire;168481.0;55.0;2.0;3287.0
2021-09-10;Pays-De-Loire;165253.0;50.0;2.0;3524.0
2021-09-11;Pays-De-Loire;139248.0;49.0;2.0;3267.0
2021-09-13;Pays-De-Loire;187299.0;54.0;2.0;3596.0
2021-09-14;Pays-De-Loire;166411.0;48.0;2.0;3982.0
2021-09-15;Pays-De-Loire;168266.0;55.0;3.0;3263.0
2021-09-16;Pays-De-Loire;166169.0;53.0;2.0;3450.0
2021-09-17;Pays-De-Loire;213772.0;53.0;2.0;4593.0
2021-09-18;Pays-De-Loire;150000.0;52.0;2.0;3064.0
2021-09-20;Pays-De-Loire;160974.0;52.0;2.0;3509.0
2021-09-21;Pays-De-Loire;169432.0;56.0;2.0;4533.0
2021-09-22;Pays-De-Loire;190554.0;58.0;3.0;3367.0
2021-09-23;Pays-De-Loire;170698.0;56.0;2.0;3216.0
2021-09-24;Pays-De-Loire;167161.0;55.0;2.0;3001.0
2021-09-25;Pays-De-Loire;144083.0;50.0;2.0;2681.0
2021-09-27;Pays-De-Loire;197493.0;58.0;3.0;3564.0
2021-09-28;Pays-De-Loire;199467.0;57.0;3.0;3722.0
2021-09-29;Pays-De-Loire;198324.0;52.0;2.0;4053.0
2021-09-30;Pays-De-Loire;205721.0;57.0;3.0;3774.0
2021-10-01;Pays-De-Loire;188593.0;54.0;2.0;3755.0
2021-10-02;Pays-De-Loire;129648.0;41.0;2.0;4022.0
2021-10-04;Pays-De-Loire;195696.0;51.0;2.0;4435.0
2021-10-05;Pays-De-Loire;185793.0;57.0;3.0;5917.0
2021-10-06;Pays-De-Loire;204360.0;54.0;2.0;3977.0
2021-10-07;Pays-De-Loire;162717.0;51.0;2.0;3376.0
2021-10-08;Pays-De-Loire;189965.0;55.0;2.0;6394.0
2021-10-09;Pays-De-Loire;508000.0;52.0;2.0;6428.0
2021-10-11;Pays-De-Loire;172458.0;54.0;2.0;3212.0
2021-10-12;Pays-De-Loire;186456.0;59.0;3.0;3752.0
2021-10-13;Pays-De-Loire;185533.0;56.0;2.0;3370.0
2021-10-14;Pays-De-Loire;222060.0;52.0;2.0;4242.0
2021-10-15;Pays-De-Loire;193327.0;59.0;3.0;3395.0
2021-10-16;Pays-De-Loire;220000.0;36.0;2.0;6111.0
2021-10-18;Pays-De-Loire;160574.0;50.0;2.0;3535.0
2021-10-19;Pays-De-Loire;175243.0;55.0;3.0;3234.0
2021-10-20;Pays-De-Loire;169552.0;51.0;2.0;3605.0
2021-10-21;Pays-De-Loire;238789.0;55.0;3.0;5119.0
2021-10-22;Pays-De-Loire;235376.0;56.0;3.0;4438.0
2021-10-23;Pays-De-Loire;114000.0;71.0;3.0;1699.0
2021-10-25;Pays-De-Loire;191832.0;58.0;3.0;3411.0
2021-10-26;Pays-De-Loire;179638.0;55.0;3.0;3669.0
2021-10-27;Pays-De-Loire;194435.0;53.0;2.0;5163.0
2021-10-28;Pays-De-Loire;261640.0;69.0;3.0;3801.0
2021-10-29;Pays-De-Loire;183479.0;58.0;3.0;3496.0
2021-10-30;Pays-De-Loire;158249.0;67.0;3.0;2219.0
2021-11-02;Pays-De-Loire;188013.0;61.0;3.0;3215.0
2021-11-03;Pays-De-Loire;184694.0;50.0;2.0;3932.0
2021-11-04;Pays-De-Loire;181119.0;55.0;2.0;7785.0
2021-11-05;Pays-De-Loire;150103.0;54.0;2.0;2856.0
2021-11-06;Pays-De-Loire;152000.0;36.0;2.0;4653.0
2021-11-08;Pays-De-Loire;200934.0;53.0;2.0;4675.0
2021-11-09;Pays-De-Loire;173673.0;51.0;2.0;3676.0
2021-11-10;Pays-De-Loire;203069.0;54.0;3.0;3936.0
2021-11-12;Pays-De-Loire;137463.0;48.0;2.0;3089.0
2021-11-13;Pays-De-Loire;137192.0;48.0;2.0;2916.0
2021-11-15;Pays-De-Loire;188084.0;52.0;2.0;3809.0
2021-11-16;Pays-De-Loire;160505.0;49.0;2.0;3733.0
2021-11-17;Pays-De-Loire;189200.0;59.0;3.0;3305.0
2021-11-18;Pays-De-Loire;202933.0;58.0;3.0;3320.0
2021-11-19;Pays-De-Loire;180269.0;57.0;3.0;3288.0
2021-11-20;Pays-De-Loire;125000.0;48.0;2.0;2732.0
2021-11-22;Pays-De-Loire;167120.0;56.0;3.0;3064.0
2021-11-23;Pays-De-Loire;178903.0;50.0;2.0;3719.0
2021-11-24;Pays-De-Loire;200510.0;47.0;2.0;5411.0
2021-11-25;Pays-De-Loire;212399.0;59.0;3.0;4032.0
2021-11-26;Pays-De-Loire;171685.0;57.0;3.0;3246.0
2021-11-27;Pays-De-Loire;125500.0;45.0;2.0;2826.0
2021-11-29;Pays-De-Loire;164977.0;51.0;3.0;5911.0
2021-11-30;Pays-De-Loire;182536.0;54.0;2.0;3438.0
2021-12-01;Pays-De-Loire;196476.0;55.0;2.0;4013.0
2021-12-02;Pays-De-Loire;151581.0;49.0;2.0;3158.0
2021-12-03;Pays-De-Loire;251497.0;58.0;2.0;3876.0
2021-12-04;Pays-De-Loire;120776.0;34.0;2.0;3808.0
2021-12-06;Pays-De-Loire;174518.0;52.0;2.0;4283.0
2021-12-07;Pays-De-Loire;192728.0;58.0;3.0;3390.0
2021-12-08;Pays-De-Loire;154986.0;51.0;2.0;3213.0
2021-12-09;Pays-De-Loire;174558.0;55.0;3.0;3379.0
2021-12-10;Pays-De-Loire;246101.0;61.0;3.0;4202.0
2021-12-11;Pays-De-Loire;138261.0;44.0;2.0;2975.0
2021-12-13;Pays-De-Loire;173181.0;50.0;2.0;3719.0
2021-12-14;Pays-De-Loire;172473.0;51.0;2.0;3601.0
2021-12-15;Pays-De-Loire;191242.0;56.0;3.0;3572.0
2021-12-16;Pays-De-Loire;167079.0;54.0;2.0;3444.0
2021-12-17;Pays-De-Loire;190796.0;53.0;2.0;4362.0
2021-12-18;Pays-De-Loire;129898.0;33.0;2.0;4064.0
2021-12-20;Pays-De-Loire;181876.0;54.0;3.0;3433.0
2021-12-21;Pays-De-Loire;180636.0;54.0;3.0;3561.0
2021-12-22;Pays-De-Loire;186005.0;55.0;2.0;3741.0
2021-12-23;Pays-De-Loire;176814.0;51.0;2.0;3741.0
2021-12-24;Pays-De-Loire;155956.0;43.0;2.0;3659.0
2021-12-27;Pays-De-Loire;207077.0;57.0;3.0;3647.0
2021-12-28;Pays-De-Loire;192460.0;54.0;2.0;3738.0
2021-12-29;Pays-De-Loire;173067.0;51.0;2.0;3902.0
2021-12-30;Pays-De-Loire;221333.0;55.0;3.0;4699.0
2021-12-31;Pays-De-Loire;129201.0;63.0;3.0;2368.0
